PCB_Index,Trace_Index,Node_Index,X,Y,Z,Layer
742,1,2,-20.385,1.337,1,1
742,1,3,-19.041,-0.007,1,1
742,1,4,-17.421,-0.007,1,1
742,1,5,-15.809,-1.619,1,1
742,1,6,-13.419,-1.619,1,1
742,1,7,-11.814,-3.224,1,1
742,1,8,-10.904,-3.224,1,1
742,1,9,-10.147,-2.467,1,1
742,1,10,-7.797,-2.467,1,1
743,0,0,-20.308,1.423,1,1
743,0,1,-18.448,1.423,1,1
743,0,2,-17.345,0.32,1,1
743,0,3,-16.535,0.32,1,1
743,0,4,-16.012,-0.203,1,1
743,0,5,-13.062,-0.203,1,1
743,0,6,-11.839,1.02,1,1
743,0,7,-9.359,1.02,1,1
743,0,8,-8.079,-0.26,1,1
743,0,9,-7.689,-0.26,1,1
743,0,10,-6.225,-1.724,1,1
743,1,0,-20.308,1.223,1,1
743,1,1,-18.448,1.223,1,1
743,1,2,-17.345,0.12,1,1
743,1,3,-16.535,0.12,1,1
743,1,4,-16.012,-0.403,1,1
743,1,5,-13.062,-0.403,1,1
743,1,6,-11.839,0.82,1,1
743,1,7,-9.359,0.82,1,1
743,1,8,-8.079,-0.46,1,1
743,1,9,-7.689,-0.46,1,1
743,1,10,-6.225,-1.924,1,1
744,0,0,-21.813,2.425,1,1
744,0,1,-21.293,2.425,1,1
744,0,2,-21.003,2.715,1,1
744,0,3,-19.973,2.715,1,1
744,0,4,-18.658,4.03,1,1
744,0,5,-15.688,4.03,1,1
744,0,6,-14.182,5.536,1,1
744,0,7,-13.522,5.536,1,1
744,0,8,-11.86,3.874,1,1
744,0,9,-11.15,3.874,1,1
744,0,10,-9.594,5.43,1,1
744,1,0,-21.813,2.225,1,1
744,1,1,-21.293,2.225,1,1
744,1,2,-21.003,2.515,1,1
744,1,3,-19.973,2.515,1,1
744,1,4,-18.658,3.83,1,1
744,1,5,-15.688,3.83,1,1
744,1,6,-14.182,5.336,1,1
744,1,7,-13.522,5.336,1,1
744,1,8,-11.86,3.674,1,1
744,1,9,-11.15,3.674,1,1
744,1,10,-9.594,5.23,1,1
745,0,0,-22.899,0.672,1,1
745,0,1,-22.359,0.672,1,1
745,0,2,-21.143,1.888,1,1
745,0,3,-19.583,1.888,1,1
745,0,4,-18.423,3.048,1,1
745,0,5,-16.833,3.048,1,1
745,0,6,-16.324,2.539,1,1
745,0,7,-14.614,2.539,1,1
745,0,8,-13.794,1.719,1,1
745,0,9,-13.474,1.719,1,1
745,0,10,-12.618,2.575,1,1
745,1,0,-22.899,0.472,1,1
745,1,1,-22.359,0.472,1,1
745,1,2,-21.143,1.688,1,1
745,1,3,-19.583,1.688,1,1
745,1,4,-18.423,2.848,1,1
745,1,5,-16.833,2.848,1,1
745,1,6,-16.324,2.339,1,1
745,1,7,-14.614,2.339,1,1
745,1,8,-13.794,1.519,1,1
745,1,9,-13.474,1.519,1,1
745,1,10,-12.618,2.375,1,1
746,0,0,-20.845,2.163,1,1
746,0,1,-19.375,2.163,1,1
746,0,2,-17.423,0.211,1,1
746,0,3,-16.713,0.211,1,1
746,0,4,-15.002,1.922,1,1
746,0,5,-14.072,1.922,1,1
746,0,6,-12.325,3.669,1,1
746,0,7,-10.715,3.669,1,1
746,0,8,-9.364,5.02,1,1
746,0,9,-7.154,5.02,1,1
746,0,10,-6.737,5.437,1,1
746,1,0,-20.845,1.963,1,1
746,1,1,-19.375,1.963,1,1
746,1,2,-17.423,0.011,1,1
746,1,3,-16.713,0.011,1,1
746,1,4,-15.002,1.722,1,1
746,1,5,-14.072,1.722,1,1
746,1,6,-12.325,3.469,1,1
746,1,7,-10.715,3.469,1,1
746,1,8,-9.364,4.82,1,1
746,1,9,-7.154,4.82,1,1
746,1,10,-6.737,5.237,1,1
747,0,0,-22.026,0.719,1,1
747,0,1,-20.527,-0.78,1,1
747,0,2,-19.377,-0.78,1,1
747,0,3,-18.762,-0.165,1,1
747,0,4,-16.622,-0.165,1,1
747,0,5,-15.3,1.157,1,1
747,0,6,-14.75,1.157,1,1
747,0,7,-12.805,-0.788,1,1
747,0,8,-11.645,-0.788,1,1
747,0,9,-10.16,-2.273,1,1
747,0,10,-8.4,-2.273,1,1
747,1,0,-22.026,0.519,1,1
747,1,1,-20.527,-0.98,1,1
747,1,2,-19.377,-0.98,1,1
747,1,3,-18.762,-0.365,1,1
747,1,4,-16.622,-0.365,1,1
747,1,5,-15.3,0.957,1,1
747,1,6,-14.75,0.957,1,1
747,1,7,-12.805,-0.988,1,1
747,1,8,-11.645,-0.988,1,1
747,1,9,-10.16,-2.473,1,1
747,1,10,-8.4,-2.473,1,1
748,0,0,-21.914,1.798,1,1
748,0,1,-19.194,1.798,1,1
748,0,2,-17.674,0.278,1,1
748,0,3,-17.034,0.278,1,1
748,0,4,-14.955,2.357,1,1
748,0,5,-14.185,2.357,1,1
748,0,6,-13.018,1.19,1,1
748,0,7,-12.128,1.19,1,1
748,0,8,-11.4,1.918,1,1
748,0,9,-9.67,1.918,1,1
748,0,10,-7.662,3.926,1,1
748,1,0,-21.914,1.598,1,1
748,1,1,-19.194,1.598,1,1
748,1,2,-17.674,0.078,1,1
748,1,3,-17.034,0.078,1,1
748,1,4,-14.955,2.157,1,1
748,1,5,-14.185,2.157,1,1
748,1,6,-13.018,0.99,1,1
748,1,7,-12.128,0.99,1,1
748,1,8,-11.4,1.718,1,1
748,1,9,-9.67,1.718,1,1
748,1,10,-7.662,3.726,1,1
749,0,0,-20.64,-1.693,1,1
749,0,1,-18.85,-1.693,1,1
749,0,2,-16.771,0.386,1,1
749,0,3,-15.191,0.386,1,1
749,0,4,-13.289,2.288,1,1
749,0,5,-12.799,2.288,1,1
749,0,6,-12.396,1.885,1,1
749,0,7,-11.876,1.885,1,1
749,0,8,-10.801,2.96,1,1
749,0,9,-8.011,2.96,1,1
749,0,10,-7.41,2.359,1,1
749,1,0,-20.64,-1.893,1,1
749,1,1,-18.85,-1.893,1,1
749,1,2,-16.771,0.186,1,1
749,1,3,-15.191,0.186,1,1
749,1,4,-13.289,2.088,1,1
749,1,5,-12.799,2.088,1,1
749,1,6,-12.396,1.685,1,1
749,1,7,-11.876,1.685,1,1
749,1,8,-10.801,2.76,1,1
749,1,9,-8.011,2.76,1,1
749,1,10,-7.41,2.159,1,1
750,0,0,-23.86,-2.009,1,1
750,0,1,-22.311,-0.46,1,1
750,0,2,-19.991,-0.46,1,1
750,0,3,-18.223,1.308,1,1
750,0,4,-16.333,1.308,1,1
750,0,5,-14.806,2.835,1,1
750,0,6,-14.476,2.835,1,1
750,0,7,-13.55,1.909,1,1
750,0,8,-10.9,1.909,1,1
750,0,9,-9.804,3.005,1,1
750,0,10,-8.904,3.005,1,1
750,1,0,-23.86,-2.209,1,1
750,1,1,-22.311,-0.66,1,1
750,1,2,-19.991,-0.66,1,1
750,1,3,-18.223,1.108,1,1
750,1,4,-16.333,1.108,1,1
750,1,5,-14.806,2.635,1,1
750,1,6,-14.476,2.635,1,1
750,1,7,-13.55,1.709,1,1
750,1,8,-10.9,1.709,1,1
750,1,9,-9.804,2.805,1,1
750,1,10,-8.904,2.805,1,1
751,0,0,-22.371,2.12,1,1
751,0,1,-21.461,2.12,1,1
751,0,2,-19.615,3.966,1,1
751,0,3,-17.975,3.966,1,1
751,0,4,-15.988,5.953,1,1
751,0,5,-14.388,5.953,1,1
751,0,6,-13.547,5.112,1,1
751,0,7,-11.897,5.112,1,1
751,0,8,-11.621,4.836,1,1
751,0,9,-10.481,4.836,1,1
751,0,10,-9.625,5.692,1,1
751,1,0,-22.371,1.92,1,1
751,1,1,-21.461,1.92,1,1
751,1,2,-19.615,3.766,1,1
751,1,3,-17.975,3.766,1,1
751,1,4,-15.988,5.753,1,1
751,1,5,-14.388,5.753,1,1
751,1,6,-13.547,4.912,1,1
751,1,7,-11.897,4.912,1,1
751,1,8,-11.621,4.636,1,1
751,1,9,-10.481,4.636,1,1
751,1,10,-9.625,5.492,1,1
752,0,0,-21.842,0.603,1,1
752,0,1,-19.905,2.54,1,1
752,0,2,-19.105,2.54,1,1
752,0,3,-18.023,1.458,1,1
752,0,4,-15.673,1.458,1,1
752,0,5,-14.294,2.837,1,1
752,0,6,-11.624,2.837,1,1
752,0,7,-9.969,4.492,1,1
752,0,8,-7.239,4.492,1,1
752,0,9,-6.079,5.652,1,1
752,0,10,-3.499,5.652,1,1
752,1,0,-21.842,0.403,1,1
752,1,1,-19.905,2.34,1,1
752,1,2,-19.105,2.34,1,1
752,1,3,-18.023,1.258,1,1
752,1,4,-15.673,1.258,1,1
752,1,5,-14.294,2.637,1,1
752,1,6,-11.624,2.637,1,1
752,1,7,-9.969,4.292,1,1
752,1,8,-7.239,4.292,1,1
752,1,9,-6.079,5.452,1,1
752,1,10,-3.499,5.452,1,1
753,0,0,-21.235,-1.673,1,1
753,0,1,-20.938,-1.97,1,1
753,0,2,-20.108,-1.97,1,1
753,0,3,-18.347,-3.731,1,1
753,0,4,-17.787,-3.731,1,1
753,0,5,-17.405,-4.113,1,1
753,0,6,-15.475,-4.113,1,1
753,0,7,-14.846,-3.484,1,1
753,0,8,-14.046,-3.484,1,1
753,0,9,-12.554,-1.992,1,1
753,0,10,-11.104,-1.992,1,1
753,1,0,-21.235,-1.873,1,1
753,1,1,-20.938,-2.17,1,1
753,1,2,-20.108,-2.17,1,1
753,1,3,-18.347,-3.931,1,1
753,1,4,-17.787,-3.931,1,1
753,1,5,-17.405,-4.313,1,1
753,1,6,-15.475,-4.313,1,1
753,1,7,-14.846,-3.684,1,1
753,1,8,-14.046,-3.684,1,1
753,1,9,-12.554,-2.192,1,1
753,1,10,-11.104,-2.192,1,1
754,0,0,-22.181,1.417,1,1
754,0,1,-20.811,1.417,1,1
754,0,2,-18.775,-0.619,1,1
754,0,3,-17.425,-0.619,1,1
754,0,4,-16.612,0.194,1,1
754,0,5,-14.732,0.194,1,1
754,0,6,-12.703,2.223,1,1
754,0,7,-10.263,2.223,1,1
754,0,8,-9.018,3.468,1,1
754,0,9,-6.628,3.468,1,1
754,0,10,-6.091,2.931,1,1
754,1,0,-22.181,1.217,1,1
754,1,1,-20.811,1.217,1,1
754,1,2,-18.775,-0.819,1,1
754,1,3,-17.425,-0.819,1,1
754,1,4,-16.612,-0.006,1,1
754,1,5,-14.732,-0.006,1,1
754,1,6,-12.703,2.023,1,1
754,1,7,-10.263,2.023,1,1
754,1,8,-9.018,3.268,1,1
754,1,9,-6.628,3.268,1,1
754,1,10,-6.091,2.731,1,1
755,0,0,-22.496,1.178,1,1
755,0,1,-21.926,1.178,1,1
755,0,2,-20.088,-0.66,1,1
755,0,3,-19.628,-0.66,1,1
755,0,4,-18.751,-1.537,1,1
755,0,5,-16.721,-1.537,1,1
755,0,6,-15.71,-0.526,1,1
755,0,7,-13.13,-0.526,1,1
755,0,8,-11.313,1.291,1,1
755,0,9,-9.023,1.291,1,1
755,0,10,-7.086,-0.646,1,1
755,1,0,-22.496,0.978,1,1
755,1,1,-21.926,0.978,1,1
755,1,2,-20.088,-0.86,1,1
755,1,3,-19.628,-0.86,1,1
755,1,4,-18.751,-1.737,1,1
755,1,5,-16.721,-1.737,1,1
755,1,6,-15.71,-0.726,1,1
755,1,7,-13.13,-0.726,1,1
755,1,8,-11.313,1.091,1,1
755,1,9,-9.023,1.091,1,1
755,1,10,-7.086,-0.846,1,1
756,0,0,-21.175,-0.753,1,1
756,0,1,-19.755,-0.753,1,1
756,0,2,-19.097,-1.411,1,1
756,0,3,-17.357,-1.411,1,1
756,0,4,-16.183,-2.585,1,1
756,0,5,-13.373,-2.585,1,1
756,0,6,-13.111,-2.323,1,1
756,0,7,-10.971,-2.323,1,1
756,0,8,-8.885,-0.237,1,1
756,0,9,-6.065,-0.237,1,1
756,0,10,-4.743,1.085,1,1
756,1,0,-21.175,-0.953,1,1
756,1,1,-19.755,-0.953,1,1
756,1,2,-19.097,-1.611,1,1
756,1,3,-17.357,-1.611,1,1
756,1,4,-16.183,-2.785,1,1
756,1,5,-13.373,-2.785,1,1
756,1,6,-13.111,-2.523,1,1
756,1,7,-10.971,-2.523,1,1
756,1,8,-8.885,-0.437,1,1
756,1,9,-6.065,-0.437,1,1
756,1,10,-4.743,0.885,1,1
757,0,0,-23.286,0.259,1,1
757,0,1,-22.916,0.259,1,1
757,0,2,-22.067,1.108,1,1
757,0,3,-20.817,1.108,1,1
757,0,4,-20.202,0.493,1,1
757,0,5,-18.002,0.493,1,1
757,0,6,-15.888,-1.621,1,1
757,0,7,-14.668,-1.621,1,1
757,0,8,-14.336,-1.953,1,1
757,0,9,-12.206,-1.953,1,1
757,0,10,-11.4,-2.759,1,1
757,1,0,-23.286,0.059,1,1
757,1,1,-22.916,0.059,1,1
757,1,2,-22.067,0.908,1,1
757,1,3,-20.817,0.908,1,1
757,1,4,-20.202,0.293,1,1
757,1,5,-18.002,0.293,1,1
757,1,6,-15.888,-1.821,1,1
757,1,7,-14.668,-1.821,1,1
757,1,8,-14.336,-2.153,1,1
757,1,9,-12.206,-2.153,1,1
757,1,10,-11.4,-2.959,1,1
758,0,0,-22.122,-2.015,1,1
758,0,1,-21.104,-3.033,1,1
758,0,2,-20.204,-3.033,1,1
758,0,3,-19.058,-1.887,1,1
758,0,4,-17.818,-1.887,1,1
758,0,5,-17.266,-2.439,1,1
758,0,6,-16.956,-2.439,1,1
758,0,7,-15.966,-1.449,1,1
758,0,8,-15.586,-1.449,1,1
758,0,9,-14.469,-0.332,1,1
758,0,10,-14.089,-0.332,1,1
758,1,0,-22.122,-2.215,1,1
758,1,1,-21.104,-3.233,1,1
758,1,2,-20.204,-3.233,1,1
758,1,3,-19.058,-2.087,1,1
758,1,4,-17.818,-2.087,1,1
758,1,5,-17.266,-2.639,1,1
758,1,6,-16.956,-2.639,1,1
758,1,7,-15.966,-1.649,1,1
758,1,8,-15.586,-1.649,1,1
758,1,9,-14.469,-0.532,1,1
758,1,10,-14.089,-0.532,1,1
759,0,0,-22.411,2.184,1,1
759,0,1,-21.231,2.184,1,1
759,0,2,-20.206,3.209,1,1
759,0,3,-17.966,3.209,1,1
759,0,4,-17.04,4.135,1,1
759,0,5,-14.7,4.135,1,1
759,0,6,-13.427,2.862,1,1
759,0,7,-12.777,2.862,1,1
759,0,8,-11.639,1.724,1,1
759,0,9,-10.699,1.724,1,1
759,0,10,-10.112,1.137,1,1
759,1,0,-22.411,1.984,1,1
759,1,1,-21.231,1.984,1,1
759,1,2,-20.206,3.009,1,1
759,1,3,-17.966,3.009,1,1
759,1,4,-17.04,3.935,1,1
759,1,5,-14.7,3.935,1,1
759,1,6,-13.427,2.662,1,1
759,1,7,-12.777,2.662,1,1
759,1,8,-11.639,1.524,1,1
759,1,9,-10.699,1.524,1,1
759,1,10,-10.112,0.937,1,1
760,0,0,-22.88,-0.511,1,1
760,0,1,-21.713,-1.678,1,1
760,0,2,-20.243,-1.678,1,1
760,0,3,-18.518,-3.403,1,1
760,0,4,-17.218,-3.403,1,1
760,0,5,-15.705,-4.916,1,1
760,0,6,-13.315,-4.916,1,1
760,0,7,-11.42,-6.811,1,1
760,0,8,-9.86,-6.811,1,1
760,0,9,-8.05,-8.621,1,1
760,0,10,-5.57,-8.621,1,1
760,1,0,-22.88,-0.711,1,1
760,1,1,-21.713,-1.878,1,1
760,1,2,-20.243,-1.878,1,1
760,1,3,-18.518,-3.603,1,1
760,1,4,-17.218,-3.603,1,1
760,1,5,-15.705,-5.116,1,1
760,1,6,-13.315,-5.116,1,1
760,1,7,-11.42,-7.011,1,1
760,1,8,-9.86,-7.011,1,1
760,1,9,-8.05,-8.821,1,1
760,1,10,-5.57,-8.821,1,1
761,0,0,-23.492,-0.901,1,1
761,0,1,-21.932,-0.901,1,1
761,0,2,-20.235,-2.598,1,1
761,0,3,-17.345,-2.598,1,1
761,0,4,-15.832,-4.111,1,1
761,0,5,-14.632,-4.111,1,1
761,0,6,-13.119,-5.624,1,1
761,0,7,-10.839,-5.624,1,1
761,0,8,-8.831,-3.616,1,1
761,0,9,-8.151,-3.616,1,1
761,0,10,-6.185,-1.65,1,1
761,1,0,-23.492,-1.101,1,1
761,1,1,-21.932,-1.101,1,1
761,1,2,-20.235,-2.798,1,1
761,1,3,-17.345,-2.798,1,1
761,1,4,-15.832,-4.311,1,1
761,1,5,-14.632,-4.311,1,1
761,1,6,-13.119,-5.824,1,1
761,1,7,-10.839,-5.824,1,1
761,1,8,-8.831,-3.816,1,1
761,1,9,-8.151,-3.816,1,1
761,1,10,-6.185,-1.85,1,1
762,0,0,-23.624,-2.325,1,1
762,0,1,-22.047,-0.748,1,1
762,0,2,-21.397,-0.748,1,1
762,0,3,-19.827,0.822,1,1
762,0,4,-17.447,0.822,1,1
762,0,5,-15.722,-0.903,1,1
762,0,6,-15.402,-0.903,1,1
762,0,7,-14.235,0.264,1,1
762,0,8,-13.435,0.264,1,1
762,0,9,-12.721,0.978,1,1
762,0,10,-10.951,0.978,1,1
762,1,0,-23.624,-2.525,1,1
762,1,1,-22.047,-0.948,1,1
762,1,2,-21.397,-0.948,1,1
762,1,3,-19.827,0.622,1,1
762,1,4,-17.447,0.622,1,1
762,1,5,-15.722,-1.103,1,1
762,1,6,-15.402,-1.103,1,1
762,1,7,-14.235,0.064,1,1
762,1,8,-13.435,0.064,1,1
762,1,9,-12.721,0.778,1,1
762,1,10,-10.951,0.778,1,1
763,0,0,-21.62,1.436,1,1
763,0,1,-18.65,1.436,1,1
763,0,2,-16.925,3.161,1,1
763,0,3,-14.515,3.161,1,1
763,0,4,-13.143,1.789,1,1
763,0,5,-10.153,1.789,1,1
763,0,6,-9.665,1.301,1,1
763,0,7,-7.875,1.301,1,1
763,0,8,-6.065,-0.509,1,1
763,0,9,-4.285,-0.509,1,1
763,0,10,-3.182,-1.612,1,1
763,1,0,-21.62,1.236,1,1
763,1,1,-18.65,1.236,1,1
763,1,2,-16.925,2.961,1,1
763,1,3,-14.515,2.961,1,1
763,1,4,-13.143,1.589,1,1
763,1,5,-10.153,1.589,1,1
763,1,6,-9.665,1.101,1,1
763,1,7,-7.875,1.101,1,1
763,1,8,-6.065,-0.709,1,1
763,1,9,-4.285,-0.709,1,1
763,1,10,-3.182,-1.812,1,1
764,0,0,-20.148,1.729,1,1
764,0,1,-17.358,1.729,1,1
764,0,2,-15.965,3.122,1,1
764,0,3,-15.345,3.122,1,1
764,0,4,-13.436,5.031,1,1
764,0,5,-10.606,5.031,1,1
764,0,6,-9.616,6.021,1,1
764,0,7,-8.486,6.021,1,1
764,0,8,-8.104,6.403,1,1
764,0,9,-7.104,6.403,1,1
764,0,10,-5.089,8.418,1,1
764,1,0,-20.148,1.529,1,1
764,1,1,-17.358,1.529,1,1
764,1,2,-15.965,2.922,1,1
764,1,3,-15.345,2.922,1,1
764,1,4,-13.436,4.831,1,1
764,1,5,-10.606,4.831,1,1
764,1,6,-9.616,5.821,1,1
764,1,7,-8.486,5.821,1,1
764,1,8,-8.104,6.203,1,1
764,1,9,-7.104,6.203,1,1
764,1,10,-5.089,8.218,1,1
765,0,0,-23.955,0.145,1,1
765,0,1,-22.875,0.145,1,1
765,0,2,-21.249,1.771,1,1
765,0,3,-20.629,1.771,1,1
765,0,4,-20.014,1.156,1,1
765,0,5,-17.754,1.156,1,1
765,0,6,-16.672,0.074,1,1
765,0,7,-14.982,0.074,1,1
765,0,8,-14.141,-0.767,1,1
765,0,9,-13.091,-0.767,1,1
765,0,10,-12.631,-0.307,1,1
765,1,0,-23.955,-0.055,1,1
765,1,1,-22.875,-0.055,1,1
765,1,2,-21.249,1.571,1,1
765,1,3,-20.629,1.571,1,1
765,1,4,-20.014,0.956,1,1
765,1,5,-17.754,0.956,1,1
765,1,6,-16.672,-0.126,1,1
765,1,7,-14.982,-0.126,1,1
765,1,8,-14.141,-0.967,1,1
765,1,9,-13.091,-0.967,1,1
765,1,10,-12.631,-0.507,1,1
766,0,0,-23.239,1.829,1,1
766,0,1,-21.059,1.829,1,1
766,0,2,-19.086,-0.144,1,1
766,0,3,-18.256,-0.144,1,1
766,0,4,-17.881,-0.519,1,1
766,0,5,-16.741,-0.519,1,1
766,0,6,-16.055,-1.205,1,1
766,0,7,-13.105,-1.205,1,1
766,0,8,-11.097,0.803,1,1
766,0,9,-10.207,0.803,1,1
766,0,10,-8.376,2.634,1,1
766,1,0,-23.239,1.629,1,1
766,1,1,-21.059,1.629,1,1
766,1,2,-19.086,-0.344,1,1
766,1,3,-18.256,-0.344,1,1
766,1,4,-17.881,-0.719,1,1
766,1,5,-16.741,-0.719,1,1
766,1,6,-16.055,-1.405,1,1
766,1,7,-13.105,-1.405,1,1
766,1,8,-11.097,0.603,1,1
766,1,9,-10.207,0.603,1,1
766,1,10,-8.376,2.434,1,1
767,0,0,-22.437,1.168,1,1
767,0,1,-20.267,1.168,1,1
767,0,2,-19.588,0.489,1,1
767,0,3,-17.138,0.489,1,1
767,0,4,-15.193,2.434,1,1
767,0,5,-14.483,2.434,1,1
767,0,6,-13.069,3.848,1,1
767,0,7,-12.039,3.848,1,1
767,0,8,-11.799,3.608,1,1
767,0,9,-10.919,3.608,1,1
767,0,10,-9.788,4.739,1,1
767,1,0,-22.437,0.968,1,1
767,1,1,-20.267,0.968,1,1
767,1,2,-19.588,0.289,1,1
767,1,3,-17.138,0.289,1,1
767,1,4,-15.193,2.234,1,1
767,1,5,-14.483,2.234,1,1
767,1,6,-13.069,3.648,1,1
767,1,7,-12.039,3.648,1,1
767,1,8,-11.799,3.408,1,1
767,1,9,-10.919,3.408,1,1
767,1,10,-9.788,4.539,1,1
768,0,0,-22.86,-2.426,1,1
768,0,1,-19.92,-2.426,1,1
768,0,2,-18.067,-0.573,1,1
768,0,3,-17.057,-0.573,1,1
768,0,4,-14.957,1.527,1,1
768,0,5,-13.697,1.527,1,1
768,0,6,-13.308,1.916,1,1
768,0,7,-12.178,1.916,1,1
768,0,8,-10.375,3.719,1,1
768,0,9,-7.775,3.719,1,1
768,0,10,-6.043,5.451,1,1
768,1,0,-22.86,-2.626,1,1
768,1,1,-19.92,-2.626,1,1
768,1,2,-18.067,-0.773,1,1
768,1,3,-17.057,-0.773,1,1
768,1,4,-14.957,1.327,1,1
768,1,5,-13.697,1.327,1,1
768,1,6,-13.308,1.716,1,1
768,1,7,-12.178,1.716,1,1
768,1,8,-10.375,3.519,1,1
768,1,9,-7.775,3.519,1,1
768,1,10,-6.043,5.251,1,1
769,0,0,-20.151,-1.831,1,1
769,0,1,-19.14,-2.842,1,1
769,0,2,-16.79,-2.842,1,1
769,0,3,-14.831,-0.883,1,1
769,0,4,-12.461,-0.883,1,1
769,0,5,-10.941,0.637,1,1
769,0,6,-9.791,0.637,1,1
769,0,7,-9.162,0.008,1,1
769,0,8,-6.282,0.008,1,1
769,0,9,-5.327,-0.947,1,1
769,0,10,-4.557,-0.947,1,1
769,1,0,-20.151,-2.031,1,1
769,1,1,-19.14,-3.042,1,1
769,1,2,-16.79,-3.042,1,1
769,1,3,-14.831,-1.083,1,1
769,1,4,-12.461,-1.083,1,1
769,1,5,-10.941,0.437,1,1
769,1,6,-9.791,0.437,1,1
769,1,7,-9.162,-0.192,1,1
769,1,8,-6.282,-0.192,1,1
769,1,9,-5.327,-1.147,1,1
769,1,10,-4.557,-1.147,1,1
770,0,0,-22.847,-1.098,1,1
770,0,1,-21.298,-2.647,1,1
770,0,2,-19.508,-2.647,1,1
770,0,3,-17.903,-4.252,1,1
770,0,4,-16.963,-4.252,1,1
770,0,5,-15.195,-6.02,1,1
770,0,6,-13.215,-6.02,1,1
770,0,7,-11.97,-4.775,1,1
770,0,8,-10.83,-4.775,1,1
770,0,9,-9.494,-3.439,1,1
770,0,10,-8.134,-3.439,1,1
770,1,0,-22.847,-1.298,1,1
770,1,1,-21.298,-2.847,1,1
770,1,2,-19.508,-2.847,1,1
770,1,3,-17.903,-4.452,1,1
770,1,4,-16.963,-4.452,1,1
770,1,5,-15.195,-6.22,1,1
770,1,6,-13.215,-6.22,1,1
770,1,7,-11.97,-4.975,1,1
770,1,8,-10.83,-4.975,1,1
770,1,9,-9.494,-3.639,1,1
770,1,10,-8.134,-3.639,1,1
771,0,0,-21.273,1.301,1,1
771,0,1,-18.333,1.301,1,1
771,0,2,-17.781,0.749,1,1
771,0,3,-15.061,0.749,1,1
771,0,4,-14.0,1.81,1,1
771,0,5,-12.51,1.81,1,1
771,0,6,-11.619,0.919,1,1
771,0,7,-10.039,0.919,1,1
771,0,8,-9.233,1.725,1,1
771,0,9,-7.253,1.725,1,1
771,0,10,-5.74,3.238,1,1
771,1,0,-21.273,1.101,1,1
771,1,1,-18.333,1.101,1,1
771,1,2,-17.781,0.549,1,1
771,1,3,-15.061,0.549,1,1
771,1,4,-14.0,1.61,1,1
771,1,5,-12.51,1.61,1,1
771,1,6,-11.619,0.719,1,1
771,1,7,-10.039,0.719,1,1
771,1,8,-9.233,1.525,1,1
771,1,9,-7.253,1.525,1,1
771,1,10,-5.74,3.038,1,1
772,0,0,-20.278,-1.305,1,1
772,0,1,-19.298,-1.305,1,1
772,0,2,-18.442,-0.449,1,1
772,0,3,-17.512,-0.449,1,1
772,0,4,-16.31,-1.651,1,1
772,0,5,-13.9,-1.651,1,1
772,0,6,-12.811,-2.74,1,1
772,0,7,-11.331,-2.74,1,1
772,0,8,-10.362,-3.709,1,1
772,0,9,-8.772,-3.709,1,1
772,0,10,-7.33,-2.267,1,1
772,1,0,-20.278,-1.505,1,1
772,1,1,-19.298,-1.505,1,1
772,1,2,-18.442,-0.649,1,1
772,1,3,-17.512,-0.649,1,1
772,1,4,-16.31,-1.851,1,1
772,1,5,-13.9,-1.851,1,1
772,1,6,-12.811,-2.94,1,1
772,1,7,-11.331,-2.94,1,1
772,1,8,-10.362,-3.909,1,1
772,1,9,-8.772,-3.909,1,1
772,1,10,-7.33,-2.467,1,1
773,0,0,-23.546,1.635,1,1
773,0,1,-22.577,2.604,1,1
773,0,2,-21.347,2.604,1,1
773,0,3,-20.534,1.791,1,1
773,0,4,-17.614,1.791,1,1
773,0,5,-15.57,-0.253,1,1
773,0,6,-14.96,-0.253,1,1
773,0,7,-13.015,1.692,1,1
773,0,8,-10.705,1.692,1,1
773,0,9,-10.295,2.102,1,1
773,0,10,-7.905,2.102,1,1
773,1,0,-23.546,1.435,1,1
773,1,1,-22.577,2.404,1,1
773,1,2,-21.347,2.404,1,1
773,1,3,-20.534,1.591,1,1
773,1,4,-17.614,1.591,1,1
773,1,5,-15.57,-0.453,1,1
773,1,6,-14.96,-0.453,1,1
773,1,7,-13.015,1.492,1,1
773,1,8,-10.705,1.492,1,1
773,1,9,-10.295,1.902,1,1
773,1,10,-7.905,1.902,1,1
774,0,0,-23.788,0.844,1,1
774,0,1,-22.228,0.844,1,1
774,0,2,-22.009,0.625,1,1
774,0,3,-21.599,0.625,1,1
774,0,4,-21.38,0.406,1,1
774,0,5,-19.28,0.406,1,1
774,0,6,-18.347,-0.527,1,1
774,0,7,-16.357,-0.527,1,1
774,0,8,-15.933,-0.103,1,1
774,0,9,-13.053,-0.103,1,1
774,0,10,-11.547,1.403,1,1
774,1,0,-23.788,0.644,1,1
774,1,1,-22.228,0.644,1,1
774,1,2,-22.009,0.425,1,1
774,1,3,-21.599,0.425,1,1
774,1,4,-21.38,0.206,1,1
774,1,5,-19.28,0.206,1,1
774,1,6,-18.347,-0.727,1,1
774,1,7,-16.357,-0.727,1,1
774,1,8,-15.933,-0.303,1,1
774,1,9,-13.053,-0.303,1,1
774,1,10,-11.547,1.203,1,1
775,0,0,-20.847,1.57,1,1
775,0,1,-18.987,1.57,1,1
775,0,2,-17.658,0.241,1,1
775,0,3,-16.778,0.241,1,1
775,0,4,-14.911,2.108,1,1
775,0,5,-13.861,2.108,1,1
